movieId,title,genre_combo,genre_count,tmdbId,avg_rating,num_ratings,all_tags,features,poster_url
4835,Coal Miner's Daughter (1980),Drama,1,16769.0,3.5,3,Loretta Lynn,Drama Loretta Lynn,https://image.tmdb.org/t/p/w300/bzHFDAdUad4QcHPi2UOqvaQKNWA.jpg
4857,Fiddler on the Roof (1971),"Drama,Musical",2,14811.0,3.8125,16,Judaism Tradition!,Drama Musical Judaism Tradition!,https://image.tmdb.org/t/p/w300/v65PHx7Q6Jx0anyNeUOX07SJic9.jpg
4874,K-PAX (2001),"Drama,Fantasy,Mystery,Sci-Fi",4,167.0,3.484848484848485,66,aliens psychiatrist,Drama Fantasy Mystery Sci-Fi aliens psychiatrist,https://image.tmdb.org/t/p/w300/tafXZX0I6rso7EyoEzfygfTqxq6.jpg
4878,Donnie Darko (2001),"Drama,Mystery,Sci-Fi,Thriller",4,141.0,3.981651376146789,3161,atmospheric cult film dreamlike hallucinatory psychological surreal time travel jake gyllenhaal mental illness psychology social commentary teen thought-provoking cerebral enigmatic mindfuck philosophy quirky weird,Drama Mystery Sci-Fi Thriller atmospheric cult film dreamlike hallucinatory psychological surreal time travel jake gyllenhaal mental illness psychology social commentary teen thought-provoking cerebral enigmatic mindfuck philosophy quirky weird,https://image.tmdb.org/t/p/w300/sv7D4vlfIH25lNjQYoXzoOFCYaz.jpg
4881,"Man Who Wasn't There, The (2001)","Crime,Drama",2,10778.0,3.735294117647059,17,Coen Brothers,Crime Drama Coen Brothers,https://image.tmdb.org/t/p/w300/lrCgt8NNMyFsfmXyXiSSCRXNH4u.jpg
4896,Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001),"Adventure,Children,Fantasy",3,671.0,3.7616822429906542,749,Everything you want is here alan rickman harry potter humorous Magic Wizards,Adventure Children Fantasy Everything you want is here alan rickman harry potter humorous Magic Wizards,https://image.tmdb.org/t/p/w300/wuMc08IPKEatf9rnMNXvIDxqP4W.jpg
4902,"Devil's Backbone, The (Espinazo del diablo, El) (2001)","Drama,Fantasy,Horror,Thriller,War",5,1433.0,3.35,10,ghosts,Drama Fantasy Horror Thriller War ghosts,https://image.tmdb.org/t/p/w300/iP1z1aJzPnkP8FHg77TS7ukqoEZ.jpg
4920,"Now, Voyager (1942)","Drama,Romance",2,32847.0,3.6666666666666665,3,psychology,Drama Romance psychology,https://image.tmdb.org/t/p/w300/kWtJ1C98fQB1fUDSfqb1NGBPPK8.jpg
4963,Ocean's Eleven (2001),"Crime,Thriller",2,161.0,3.8445378151260505,119,heist,Crime Thriller heist,https://image.tmdb.org/t/p/w300/hQQCdZrsHtZyR6NbKH2YyCqd2fR.jpg
4969,And Then There Were None (1945),"Crime,Mystery",2,4886.0,3.625,4,In Netflix queue,Crime Mystery In Netflix queue,https://image.tmdb.org/t/p/w300/maV1jQZ58NZIjwRbdtmRcaW3fZo.jpg
4970,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,1,228.0,4.0,2,nightclub singers,Drama nightclub singers,https://image.tmdb.org/t/p/w300/khz2rKLAPDVu9auJt1sR1HO9SCG.jpg
4973,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)","Comedy,Romance",2,194.0,4.183333333333334,120,whimsical,Comedy Romance whimsical,https://image.tmdb.org/t/p/w300/nSxDa3M9aMvGVLoItzWTepQ5h5d.jpg
4979,"Royal Tenenbaums, The (2001)","Comedy,Drama",2,9428.0,3.6838235294117645,68,new york,Comedy Drama new york,https://image.tmdb.org/t/p/w300/nG7hZJn7wQTSDCQT39Gy3s3tbrp.jpg
4980,Bill & Ted's Bogus Journey (1991),"Adventure,Comedy,Fantasy,Sci-Fi",4,1649.0,3.075,20,time travel,Adventure Comedy Fantasy Sci-Fi time travel,https://image.tmdb.org/t/p/w300/tldtDfLnPFOtTWp758EmIP2Hbz5.jpg
4993,"Lord of the Rings: The Fellowship of the Ring, The (2001)","Adventure,Fantasy",2,120.0,4.106060606060606,1386,fantasy high fantasy Magic mythology tolkien wizards Tolkein,Adventure Fantasy fantasy high fantasy Magic mythology tolkien wizards Tolkein,https://image.tmdb.org/t/p/w300/6oom5QYQ2yQTMJIbnvbkBL9cHo6.jpg
4995,"Beautiful Mind, A (2001)","Drama,Romance",2,453.0,4.0,123,mathematics,Drama Romance mathematics,https://image.tmdb.org/t/p/w300/rEIg5yJdNOt9fmX4P8gU9LeNoTQ.jpg
4998,"Defiant Ones, The (1958)","Adventure,Crime,Drama,Thriller",4,11414.0,3.5,1,racism,Adventure Crime Drama Thriller racism,https://image.tmdb.org/t/p/w300/tGGNyImEXgedDjrCORbC9cTJp0X.jpg
5008,Witness for the Prosecution (1957),"Drama,Mystery,Thriller",3,37257.0,4.388888888888889,18,Agatha Christie court,Drama Mystery Thriller Agatha Christie court,https://image.tmdb.org/t/p/w300/bCj4EfuehAlgBwVd3diyWyhuuau.jpg
5012,Yentl (1983),"Drama,Musical,Romance",3,10269.0,4.0,2,cross dressing Judaism,Drama Musical Romance cross dressing Judaism,https://image.tmdb.org/t/p/w300/AcCX4tKqwP5BTfRTQEqZW3qabl3.jpg
5015,Monster's Ball (2001),"Drama,Romance",2,1365.0,3.3055555555555554,18,race,Drama Romance race,https://image.tmdb.org/t/p/w300/rQeufx98gKH4CCeVw57KT1Fd0gr.jpg
5034,"Truly, Madly, Deeply (1991)","Drama,Romance",2,18317.0,3.6666666666666665,3,Ghost,Drama Romance Ghost,https://image.tmdb.org/t/p/w300/jjLEXLTXfJPYtl31knRS8bjclf0.jpg
5064,The Count of Monte Cristo (2002),"Action,Adventure,Drama,Thriller",4,11362.0,3.828125,96,Dumas revenge remake,Action Adventure Drama Thriller Dumas revenge remake,https://image.tmdb.org/t/p/w300/ifMgDAUXVQLY4DeOu3VTTi55jSP.jpg
5088,"Going Places (Valseuses, Les) (1974)","Comedy,Crime,Drama",3,4031.0,5.0,1,irreverent,Comedy Crime Drama irreverent,https://image.tmdb.org/t/p/w300/1evmnMMSgUXORoECRwiMiqjwmN.jpg
5114,"Bad and the Beautiful, The (1952)",Drama,1,32499.0,4.0,1,movie business,Drama movie business,https://image.tmdb.org/t/p/w300/ajAXzTiPkL7JxeCRw5lQBqrKNGx.jpg
5120,Sleuth (1972),"Comedy,Mystery,Thriller",3,993.0,4.166666666666667,3,In Netflix queue,Comedy Mystery Thriller In Netflix queue,https://image.tmdb.org/t/p/w300/jAREYLUnYGwPjbQr0vs1s38QLkH.jpg
5135,Monsoon Wedding (2001),"Comedy,Romance",2,480.0,3.8333333333333335,12,India,Comedy Romance India,https://image.tmdb.org/t/p/w300/vCwkv7tYFem0tQ9Duoq2MX7T7Zd.jpg
5139,"Bad News Bears, The (1976)",Comedy,1,23479.0,3.2777777777777777,9,baseball,Comedy baseball,https://image.tmdb.org/t/p/w300/kJNXMni0ObOXLth6v9xpUhWbtrp.jpg
5213,"Oh, God! Book II (1980)",Comedy,1,38147.0,1.5,1,religion,Comedy religion,https://image.tmdb.org/t/p/w300/ihrglsyt0fOWfqOnmHbnAZGv4RZ.jpg
5224,Promises (2001),Documentary,1,38880.0,4.25,2,In Netflix queue,Documentary In Netflix queue,https://image.tmdb.org/t/p/w300/yWjOPkUjgOpSaBJu1eAJiXmM16s.jpg
5238,Return of the Secaucus 7 (1980),Drama,1,42750.0,3.5,2,In Netflix queue,Drama In Netflix queue,https://image.tmdb.org/t/p/w300/bBo5W9RcFZepBDU6NZL0z8ycNyt.jpg
5254,Blade II (2002),"Action,Horror,Thriller",3,36586.0,3.2058823529411766,68,Great movie Wesley Snipes,Action Horror Thriller Great movie Wesley Snipes,https://image.tmdb.org/t/p/w300/yDHwo3eWcMiy5LnnEnlGV9iLu9k.jpg
5266,Panic Room (2002),Thriller,1,4547.0,3.0,37,crime,Thriller crime,https://image.tmdb.org/t/p/w300/hANYbvfwxmkC9E4yY6YyJxYxlSJ.jpg
5291,Rashomon (Rashômon) (1950),"Crime,Drama,Mystery",3,548.0,3.9444444444444446,72,black and white samurai In Netflix queue,Crime Drama Mystery black and white samurai In Netflix queue,https://image.tmdb.org/t/p/w300/vL7Xw04nFMHwnvXRFCmYYAzMUvY.jpg
5294,Frailty (2001),"Crime,Drama,Thriller",3,12149.0,3.8636363636363638,11,religion,Crime Drama Thriller religion,https://image.tmdb.org/t/p/w300/jid7dyfHa6ApZSTweC3T3nllWjh.jpg
5304,"Rome, Open City (a.k.a. Open City) (Roma, città aperta) (1945)","Drama,War",2,307.0,4.0,2,In Netflix queue,Drama War In Netflix queue,https://image.tmdb.org/t/p/w300/ijGV4v8JxgbNzgEhqKdzHdaZn8a.jpg
5316,Enigma (2001),"Romance,Thriller",2,10491.0,3.142857142857143,7,World War II,Romance Thriller World War II,https://image.tmdb.org/t/p/w300/7gBFkDYBqvSzrPOWlpGTXRp97NQ.jpg
5349,Spider-Man (2002),"Action,Adventure,Sci-Fi,Thriller",4,557.0,3.540983606557377,122,superhero,Action Adventure Sci-Fi Thriller superhero,https://image.tmdb.org/t/p/w300/kjdJntyBeEvqm9w97QGBdxPptzj.jpg
5353,Butterflies Are Free (1972),"Comedy,Drama",2,55106.0,3.0,1,blind,Comedy Drama blind,https://image.tmdb.org/t/p/w300/qCBy94qp7D6tGspX3M0ZbkGPQ1g.jpg
5377,About a Boy (2002),"Comedy,Drama,Romance",3,245.0,3.715909090909091,44,Nick Hornby,Comedy Drama Romance Nick Hornby,https://image.tmdb.org/t/p/w300/qoZ1bD0q9EFqcNiEYbEigsRcNCt.jpg
5379,"Believer, The (2001)",Drama,1,4012.0,4.25,12,anti-Semitism Judaism,Drama anti-Semitism Judaism,https://image.tmdb.org/t/p/w300/doe1zmrCRCSRkC3EdalFiUZhMxn.jpg
5388,Insomnia (2002),"Action,Crime,Drama,Mystery,Thriller",5,320.0,3.303030303030303,231,Al Pacino atmospheric Hilary Swank Robin Williams insomnia thought-provoking,Action Crime Drama Mystery Thriller Al Pacino atmospheric Hilary Swank Robin Williams insomnia thought-provoking,https://image.tmdb.org/t/p/w300/riVXh3EimGO0y5dgQxEWPRy5Itg.jpg
5398,Requiem for a Heavyweight (1962),Drama,1,53229.0,4.0,2,boxing,Drama boxing,https://image.tmdb.org/t/p/w300/qUKTcUhIeFZO0ZGvjja5bx1rsMu.jpg
5404,84 Charing Cross Road (1987),"Drama,Romance",2,15677.0,4.5,3,books,Drama Romance books,https://image.tmdb.org/t/p/w300/sbImaHsRP9TpCNIi4xMizaphZhk.jpg
5445,Minority Report (2002),"Action,Crime,Mystery,Sci-Fi,Thriller",5,180.0,3.6375,120,future,Action Crime Mystery Sci-Fi Thriller future,https://image.tmdb.org/t/p/w300/ccqpHq5tk5W4ymbSbuoy4uYOxFI.jpg
5446,Rabbit-Proof Fence (2002),"Adventure,Drama",2,9555.0,3.642857142857143,7,Australia,Adventure Drama Australia,https://image.tmdb.org/t/p/w300/vs8ATIRGEEYpcByrNtJ1WyI3LeD.jpg
5450,Lovely & Amazing (2001),"Comedy,Drama,Romance",3,50035.0,3.2,10,sisterhood women,Comedy Drama Romance sisterhood women,https://image.tmdb.org/t/p/w300/4HZ7Y7N4KHapO5ylOY8BePQYC5X.jpg
5451,Pumpkin (2002),"Comedy,Drama,Romance",3,9719.0,3.0,10,disability mental illness,Comedy Drama Romance disability mental illness,https://image.tmdb.org/t/p/w300/25qW6cO2zqYBpqTw8BBIhBIUpl4.jpg
5459,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),"Action,Comedy,Sci-Fi",3,608.0,2.959016393442623,183,crappy sequel first was much better sequel,Action Comedy Sci-Fi crappy sequel first was much better sequel,https://image.tmdb.org/t/p/w300/enA22EPyzc2WQ1VVyY7zxresQQr.jpg
5464,Road to Perdition (2002),"Crime,Drama",2,4147.0,3.520408163265306,98,cinematography Tom Hanks,Crime Drama cinematography Tom Hanks,https://image.tmdb.org/t/p/w300/loSpBeirRfTPJ3cMIqpQArstGhh.jpg
5470,The Importance of Being Earnest (1952),"Comedy,Romance",2,20324.0,4.333333333333333,3,Oscar Wilde,Comedy Romance Oscar Wilde,https://image.tmdb.org/t/p/w300/ahHp1nOjLTWBdLCofxjLYMVqqgs.jpg
5475,Z (1969),"Drama,Mystery,Thriller",3,2721.0,3.8333333333333335,3,In Netflix queue,Drama Mystery Thriller In Netflix queue,https://image.tmdb.org/t/p/w300/dFAJyFNgvOv24f2RQyI9KDxjGr3.jpg
5483,"Kid Stays in the Picture, The (2002)",Documentary,1,29047.0,3.8333333333333335,3,movie business,Documentary movie business,https://image.tmdb.org/t/p/w300/wQd4tf308KGwbUZeoDLPxgYqhiv.jpg
5498,Red Beard (Akahige) (1965),Drama,1,3780.0,4.5,1,In Netflix queue,Drama In Netflix queue,https://image.tmdb.org/t/p/w300/iYNH3Re0JSypoYaWvZtERUnNaJL.jpg
5502,Signs (2002),"Horror,Sci-Fi,Thriller",3,2675.0,3.1666666666666665,63,aliens,Horror Sci-Fi Thriller aliens,https://image.tmdb.org/t/p/w300/YtrIdrTxpRhvCnlw43dwOjfLqx.jpg
5505,"Good Girl, The (2002)","Comedy,Drama",2,9962.0,3.2083333333333335,24,adultery younger men,Comedy Drama adultery younger men,https://image.tmdb.org/t/p/w300/jpRumFobwgPzxj5YH33Wswnxdam.jpg
5527,Possession (2002),"Drama,Romance",2,30072.0,3.5,8,AS Byatt books,Drama Romance AS Byatt books,https://image.tmdb.org/t/p/w300/12z5oCy4s3GBOUrNCWvcKYBK4eI.jpg
5528,One Hour Photo (2002),"Drama,Thriller",2,9357.0,3.473684210526316,38,photography psychopaths,Drama Thriller photography psychopaths,https://image.tmdb.org/t/p/w300/fuSIN3Nq6dmaA8LZSkASpQueFO1.jpg
5548,Down and Out in Beverly Hills (1986),Comedy,1,9941.0,3.0,5,homeless,Comedy homeless,https://image.tmdb.org/t/p/w300/5bfbUsKcJD4HHFmlTcpHBI2wR2k.jpg
5577,Igby Goes Down (2002),"Comedy,Drama",2,9685.0,3.6666666666666665,12,adolescence,Comedy Drama adolescence,https://image.tmdb.org/t/p/w300/f53JBgzYESamcYT3LkUeeoSXPgi.jpg
5601,"Yearling, The (1946)","Children,Drama",2,19049.0,4.0,1,Animal movie,Children Drama Animal movie,https://image.tmdb.org/t/p/w300/4N8oYLpY82ev7waXz7zwu7Ph1o1.jpg
5603,"Lavender Hill Mob, The (1951)","Comedy,Crime",2,32961.0,4.5,4,crime heist,Comedy Crime crime heist,https://image.tmdb.org/t/p/w300/u4mZyim3CwXHu0zVhXjfK8fqoN7.jpg
5618,Spirited Away (Sen to Chihiro no kamikakushi) (2001),"Adventure,Animation,Fantasy",3,129.0,4.155172413793103,87,anime,Adventure Animation Fantasy anime,https://image.tmdb.org/t/p/w300/39wmItIWsg5sZMyRUHLkWBcuVCM.jpg
5629,Jonah: A VeggieTales Movie (2002),"Animation,Children,Musical",3,15173.0,2.0,1,Bible,Animation Children Musical Bible,https://image.tmdb.org/t/p/w300/xJ6ImpQIqZxBh4eE2813ljQ0TQ3.jpg
5630,Red Dragon (2002),"Crime,Mystery,Thriller",3,9533.0,3.435483870967742,31,Hannibal Lecter,Crime Mystery Thriller Hannibal Lecter,https://image.tmdb.org/t/p/w300/ou9ZKA2cms02b7CdCdVqGkKu0O0.jpg
5633,Heaven (2002),Drama,1,10575.0,3.75,2,bombs,Drama bombs,https://image.tmdb.org/t/p/w300/xPdtOuGtcQt655uRrmIdBkSRmVx.jpg
5644,"Pride of the Yankees, The (1942)",Drama,1,19140.0,3.5,6,baseball Lou Gehrig,Drama baseball Lou Gehrig,https://image.tmdb.org/t/p/w300/tbSMm0IAa5WgTcyoeUn7AKAViVY.jpg
5669,Bowling for Columbine (2002),Documentary,1,1430.0,3.7758620689655173,58,violence in america,Documentary violence in america,https://image.tmdb.org/t/p/w300/4XsiTsZcNCRSkee1o0fdr5OqYRT.jpg
5673,Punch-Drunk Love (2002),"Comedy,Drama,Romance",3,8051.0,3.621212121212121,429,pudding anger awkward bittersweet hallucinatory quirky sad surreal symbolism tense unconventional unique wistful,Comedy Drama Romance pudding anger awkward bittersweet hallucinatory quirky sad surreal symbolism tense unconventional unique wistful,https://image.tmdb.org/t/p/w300/htYp4yqFu4rzBEIa6j9jP8miDm3.jpg
5682,"Grey Zone, The (2001)",Drama,1,15192.0,3.25,2,Holocaust,Drama Holocaust,https://image.tmdb.org/t/p/w300/8jRsWnpciWHRy0MC7K5eMDKKqPw.jpg
5685,Real Women Have Curves (2002),"Comedy,Drama",2,30309.0,4.25,2,Girl Power,Comedy Drama Girl Power,https://image.tmdb.org/t/p/w300/ziemD3ATULYKt399FkO1ZhAwrOH.jpg
5690,Grave of the Fireflies (Hotaru no haka) (1988),"Animation,Drama,War",3,12477.0,4.15625,144,made me cry orphans beautiful downbeat grim poignant tear jerker tragedy tragic,Animation Drama War made me cry orphans beautiful downbeat grim poignant tear jerker tragedy tragic,https://image.tmdb.org/t/p/w300/k9tv1rXZbOhH7eiCk378x61kNQ1.jpg
5694,Staying Alive (1983),"Comedy,Drama,Musical",3,10805.0,2.25,2,70mm,Comedy Drama Musical 70mm,https://image.tmdb.org/t/p/w300/mFyTQt1HRlqr5SCEkuO4NoHM5B9.jpg
5747,Gallipoli (1981),"Drama,War",2,11646.0,4.285714285714286,7,World War I,Drama War World War I,https://image.tmdb.org/t/p/w300/un7VCqTmjrq3u75mQ204a8tofD4.jpg
5791,Frida (2002),"Drama,Romance",2,1360.0,3.78125,16,art,Drama Romance art,https://image.tmdb.org/t/p/w300/a4hgR6aKoohB6MHni171jbi9BkU.jpg
5792,Roger Dodger (2002),"Comedy,Drama",2,13441.0,3.6666666666666665,6,dating,Comedy Drama dating,https://image.tmdb.org/t/p/w300/koAdQdL3LUtho4nd1DWSubE7dU6.jpg
5802,"World of Henry Orient, The (1964)",Comedy,1,19662.0,4.0,1,teenagers,Comedy teenagers,https://image.tmdb.org/t/p/w300/4amE4cUpqH6TUm07UDOJMDz2xHw.jpg
5812,Far from Heaven (2002),"Drama,Romance",2,10712.0,3.8636363636363638,11,salute to Douglas Sirk,Drama Romance salute to Douglas Sirk,https://image.tmdb.org/t/p/w300/9gQuvFDRPLx39smUvyafm36tp0d.jpg
5816,Harry Potter and the Chamber of Secrets (2002),"Adventure,Fantasy",2,672.0,3.5980392156862746,204,Magic Wizards,Adventure Fantasy Magic Wizards,https://image.tmdb.org/t/p/w300/sdEOH0992YZ0QSxgXNIGLq1ToUi.jpg
5820,Standing in the Shadows of Motown (2002),"Documentary,Musical",2,30192.0,3.5,3,music business,Documentary Musical music business,https://image.tmdb.org/t/p/w300/rsOTrPTRhBgw5eWAgJISBMiIg5m.jpg
5875,Personal Velocity (2002),Drama,1,32625.0,2.5,1,short films,Drama short films,https://image.tmdb.org/t/p/w300/2Jkt0PQBU2lmSm4zQcyJBWvRGpv.jpg
5876,"Quiet American, The (2002)","Drama,Thriller,War",3,8198.0,3.9,5,Graham Greene,Drama Thriller War Graham Greene,https://image.tmdb.org/t/p/w300/nLooNNrvzpf49G7HsB9siQT4036.jpg
5878,Talk to Her (Hable con Ella) (2002),"Drama,Romance",2,64.0,4.035714285714286,14,coma,Drama Romance coma,https://image.tmdb.org/t/p/w300/fWDbQlOWOqjR5jZm98KjGyYmUOw.jpg
5899,Zulu (1964),"Action,Drama,War",3,14433.0,4.0,4,Africa,Action Drama War Africa,https://image.tmdb.org/t/p/w300/9V7tl1kIb67ZPRRNlUdy3JvqEiA.jpg
5952,"Lord of the Rings: The Two Towers, The (2002)","Adventure,Fantasy",2,121.0,4.0212765957446805,376,Myth Tolkein,Adventure Fantasy Myth Tolkein,https://image.tmdb.org/t/p/w300/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg
5954,25th Hour (2002),"Crime,Drama",2,1429.0,3.840909090909091,44,crime nightclub,Crime Drama crime nightclub,https://image.tmdb.org/t/p/w300/uW7tTRElr2tRhmAVESzvHy4ByXg.jpg
5971,My Neighbor Totoro (Tonari no Totoro) (1988),"Animation,Children,Drama,Fantasy",4,8392.0,3.9594594594594597,37,anime,Animation Children Drama Fantasy anime,https://image.tmdb.org/t/p/w300/rtGDOeG9LzoerkDGZF9dnVeLppL.jpg
5989,Catch Me If You Can (2002),"Crime,Drama",2,640.0,3.9217391304347826,920,crime cheating intelligent Leonardo DiCaprio lies smart Tom Hanks twists & turns,Crime Drama crime cheating intelligent Leonardo DiCaprio lies smart Tom Hanks twists & turns,https://image.tmdb.org/t/p/w300/ctjEj2xM32OvBXCq8zAdK3ZrsAj.jpg
5991,Chicago (2002),"Comedy,Crime,Drama,Musical",4,1574.0,3.7244897959183674,147,court jazz murder,Comedy Crime Drama Musical court jazz murder,https://image.tmdb.org/t/p/w300/3ED8cWCXY9zkx77Sd0N5qMbsdDP.jpg
5994,Nicholas Nickleby (2002),"Drama,Romance",2,29339.0,4.0,2,Dickens,Drama Romance Dickens,https://image.tmdb.org/t/p/w300/uLilCY2We3Ore9Ke7CdafntHvmT.jpg
5995,"Pianist, The (2002)","Drama,War",2,423.0,4.108695652173913,138,holocaust true story Holocaust,Drama War holocaust true story Holocaust,https://image.tmdb.org/t/p/w300/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg
6002,Love Liza (2002),Drama,1,15395.0,3.3333333333333335,9,drugs planes widows/widowers,Drama drugs planes widows/widowers,https://image.tmdb.org/t/p/w300/dAjQy6CpYMTZ4ClrcaeJcoT3UHa.jpg
6003,Confessions of a Dangerous Mind (2002),"Comedy,Crime,Drama,Thriller",4,4912.0,3.6,15,television,Comedy Crime Drama Thriller television,https://image.tmdb.org/t/p/w300/mM58ABMRzwn5zVx6BS7IiNK0j3F.jpg
6016,City of God (Cidade de Deus) (2002),"Action,Adventure,Crime,Drama,Thriller",5,598.0,4.1466666666666665,450,multiple storylines true story crime photography violence not seen,Action Adventure Crime Drama Thriller multiple storylines true story crime photography violence not seen,https://image.tmdb.org/t/p/w300/k7eYdWvhYQyRQoU2TB2A2Xu2TfD.jpg
6020,Alice Adams (1935),"Comedy,Drama",2,43886.0,3.5,1,class,Comedy Drama class,https://image.tmdb.org/t/p/w300/rjhJDaC7025umyBKvKHyOsocKDp.jpg
6027,Dogfight (1991),"Drama,Romance",2,14667.0,4.166666666666667,3,In Netflix queue,Drama Romance In Netflix queue,https://image.tmdb.org/t/p/w300/1sEJy723hW629jzzX8H5k5MTVMq.jpg
6031,Imitation of Life (1959),"Drama,Romance",2,34148.0,3.5,4,motherhood race,Drama Romance motherhood race,https://image.tmdb.org/t/p/w300/xt3cUn7lsjpaGuB279A4v8zAYRn.jpg
6041,Amen. (2002),Drama,1,9045.0,3.8333333333333335,3,In Netflix queue,Drama In Netflix queue,https://image.tmdb.org/t/p/w300/duNRweZ6PBpFSVNLJYexZ2XEqr0.jpg
6058,Final Destination 2 (2003),"Horror,Thriller",2,9358.0,3.05,20,sequel violent,Horror Thriller sequel violent,https://image.tmdb.org/t/p/w300/vnFgxRlLTA9fDNcGXLiHmgwmIEo.jpg
6063,May (2002),"Drama,Horror",2,10894.0,3.3333333333333335,3,doll,Drama Horror doll,https://image.tmdb.org/t/p/w300/oFXhJYTax1cnNtgvLdKlXuYiWPV.jpg
6090,Kiss Me Goodbye (1982),Comedy,1,81001.0,3.5,1,ghosts,Comedy ghosts,https://image.tmdb.org/t/p/w300/jUhCiZb4iqG5xZgy66ewCLBd1lv.jpg
6101,Missing (1982),"Drama,Mystery,Thriller",3,15600.0,4.0,3,Chile politics South America,Drama Mystery Thriller Chile politics South America,https://image.tmdb.org/t/p/w300/fAAhC4RkpXu7SJgIESWQwVxcelo.jpg
6104,Monty Python Live at the Hollywood Bowl (1982),Comedy,1,11949.0,4.166666666666667,9,spoof,Comedy spoof,https://image.tmdb.org/t/p/w300/7sQPWnIUVswWtIl35Lj3VKW3Pz0.jpg
6107,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)","Drama,War",2,42130.0,4.0,1,World War II,Drama War World War II,https://image.tmdb.org/t/p/w300/u9QgkfHj90rr33KhjLlk5tr7bVg.jpg
6156,Shanghai Knights (2003),"Action,Adventure,Comedy",3,6038.0,3.210526315789474,19,England,Action Adventure Comedy England,https://image.tmdb.org/t/p/w300/vVNQStMlZS9mn2AKBEpadRunHgt.jpg
6157,Daredevil (2003),"Action,Crime",2,9480.0,2.5,64,bad Ben Affleck,Action Crime bad Ben Affleck,https://image.tmdb.org/t/p/w300/oCDBwSkntYamuw8VJIxMRCtDBmi.jpg
6159,All the Real Girls (2003),"Drama,Romance",2,13132.0,4.25,2,adolescence,Drama Romance adolescence,https://image.tmdb.org/t/p/w300/sQ6dMkwPIFucYSmFQcr38WBYzs.jpg
6163,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),"Romance,Thriller",2,12112.0,4.5,1,obsession,Romance Thriller obsession,https://image.tmdb.org/t/p/w300/dW5txTgCQADtHSyl2iRIc05iANX.jpg
6170,"Black Stallion, The (1979)","Adventure,Children,Drama",3,17264.0,3.5,3,horses,Adventure Children Drama horses,https://image.tmdb.org/t/p/w300/uZtNc31LR5Ik3ZVo2jxwOvhkNRC.jpg
6178,"Patch of Blue, A (1965)","Drama,Romance",2,33364.0,4.0,3,blind blindness race,Drama Romance blind blindness race,https://image.tmdb.org/t/p/w300/9eFULnzgoLpO7lvg6FMutGRuNFg.jpg
6181,"Red Badge of Courage, The (1951)","Drama,War",2,59401.0,4.0,2,Civil War Stephen Crane,Drama War Civil War Stephen Crane,https://image.tmdb.org/t/p/w300/b7Zll2a82pffazYQ0ssXhbDZQtd.jpg
6183,Pillow Talk (1959),"Comedy,Musical,Romance",3,4952.0,3.8333333333333335,6,Day and Hudson sexuality,Comedy Musical Romance Day and Hudson sexuality,https://image.tmdb.org/t/p/w300/ugvyj5nl9QmTYuaGUTefVYBDePE.jpg
6188,Old School (2003),Comedy,1,11635.0,3.5128205128205128,78,comedy Will Ferrell,Comedy comedy Will Ferrell,https://image.tmdb.org/t/p/w300/nYtuwNHpEoIbTgS3aFPSEwZNN6l.jpg
6195,Stone Reader (2002),Documentary,1,105024.0,4.0,4,books Stones of Summer,Documentary books Stones of Summer,https://image.tmdb.org/t/p/w300/iimqHbKjtFxObekC6bJwjDHtRZa.jpg
6197,Spider (2002),"Drama,Mystery",2,9613.0,3.3333333333333335,3,mental illness,Drama Mystery mental illness,https://image.tmdb.org/t/p/w300/zvm4WuYxTiGkRagRqHUey0meRQL.jpg
6201,Lady Jane (1986),"Drama,Romance",2,21867.0,5.0,1,England,Drama Romance England,https://image.tmdb.org/t/p/w300/h0N4lG6g2r77C4yGTuvOBHhGYXP.jpg
6214,Irreversible (Irréversible) (2002),"Crime,Drama,Mystery,Thriller",4,979.0,3.888888888888889,18,dark disturbing,Crime Drama Mystery Thriller dark disturbing,https://image.tmdb.org/t/p/w300/rxeDxo8FvZpLu6iplNpxdtAVnfu.jpg
6216,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,1,1591.0,3.75,2,World War II,Drama World War II,https://image.tmdb.org/t/p/w300/2ED1GaTKhHielGYa1giBsxfoacp.jpg
6218,Bend It Like Beckham (2002),"Comedy,Drama,Romance",3,455.0,3.3,40,soccer,Comedy Drama Romance soccer,https://image.tmdb.org/t/p/w300/2dzSBmFWWqt8NbnubJKIWU21Y86.jpg
6228,"Talk of the Town, The (1942)","Comedy,Romance,Thriller",3,23159.0,4.0,1,In Netflix queue,Comedy Romance Thriller In Netflix queue,https://image.tmdb.org/t/p/w300/naMSxieb5cD1bGCu0rZ7zLJ6mtA.jpg
6232,Born Free (1966),"Adventure,Children,Drama",3,15347.0,4.0,2,animal movie lions,Adventure Children Drama animal movie lions,https://image.tmdb.org/t/p/w300/xI5BkObQm7UtYEFTw7ZmiDGF7gT.jpg
